Date,Open,High,Low,Close,Adj Close,Volume
1970-01-30,103.37604512849026,105.46335329997669,102.93546743470506,103.77270936982498,103.77270936982498,121204.853085497
1970-01-31,179.92686902476447,185.80856398268756,175.95232858247982,182.80775604300044,182.80775604300044,660095.378181105
1970-02-01,149.0606609742062,157.3653639961112,145.28773213632732,151.69089426072716,151.69089426072716,439737.98615913215
1970-02-02,150.56847146274634,159.73861288182547,141.81793534614184,154.19496986446245,154.19496986446245,254272.5916547457
1970-02-03,58.474424274860226,63.523816100683845,57.904963201379466,58.49786830644307,58.49786830644307,522961.08486107306
1970-02-04,142.62071854514716,143.9525223614619,138.47357050589022,144.3514884566575,144.3514884566575,531607.5955638961
1970-02-05,167.49607290750532,173.43752929591056,166.12947615888396,170.41123367440295,170.41123367440295,164013.45946572453
1970-02-06,94.94989241195853,103.34440156048434,93.4901953538827,95.7354308811695,95.7354308811695,143666.52519881073
1970-02-07,189.87491393102152,196.42339900096158,183.55118189789778,192.32246868672578,192.32246868672578,376017.89689773635
1970-02-08,106.51736196121412,115.23096239764074,103.32965087964998,107.33174686169265,107.33174686169265,973451.1976649917
1970-02-09,147.54090283735394,149.01434210152073,145.41108851442632,150.9088679081214,150.9088679081214,32412.835733541368
1970-02-10,144.13087864433948,149.82295443054866,135.40032655648474,148.121088050771,148.121088050771,828471.3960497963
1970-02-11,126.00096834917359,127.56819792916244,121.94626252123047,127.26791875308963,127.26791875308963,606193.0340904626
1970-02-12,47.12840680702026,53.31453691945018,38.74802919913293,48.38731176103436,48.38731176103436,324468.82404693466
1970-02-13,180.28245829726512,180.83060375826037,170.40791645071096,183.76810886812976,183.76810886812976,202995.4778435521
1970-02-14,168.8929617202145,177.20696704813201,160.69741510092445,169.22373774754044,169.22373774754044,98866.44428290903
1970-02-15,52.04096040782755,61.116719919049046,45.76940336547882,55.45887783763206,55.45887783763206,225903.65617134012
1970-02-16,160.78745532118836,164.416621975002,153.00327306452027,163.00604445715476,163.00604445715476,883679.5487034032
1970-02-17,51.458196787463706,59.662139723419244,41.6112671950654,55.24507354776655,55.24507354776655,461945.09217021085
1970-02-18,95.36552304074274,100.64105345470956,95.29252658142985,97.614642895168,97.614642895168,771655.644964613
1970-02-19,126.53290248451822,136.326347008606,124.47131340361663,127.24203558205602,127.24203558205602,172163.9915387201
1970-02-20,191.88165630183275,199.29931533005632,189.511721449122,193.7985583005594,193.7985583005594,307015.5457063517
1970-02-21,61.77955734699445,63.83963161565697,60.81900282148574,64.19976660149824,64.19976660149824,61641.62453696598
1970-02-22,187.32177016189024,194.19584902581585,183.51670006547135,189.61465161146762,189.61465161146762,873717.8797134297
1970-02-23,165.71194439586344,175.3978802279182,157.17182916765208,167.89711222142523,167.89711222142523,724500.661820769
1970-02-24,60.51412510087182,66.33214526842069,59.1053328873457,60.85867370175137,60.85867370175137,581062.8689144719
1970-02-25,81.73736152334311,85.75013180703056,73.65596003634795,82.03008747439054,82.03008747439054,459312.6427125183
1970-02-26,114.48085876245791,122.33547158452642,113.70995055241004,115.80735691251415,115.80735691251415,269687.54332576215
1970-02-27,133.3546367097362,137.41565221709735,133.16669019642026,138.2648516078445,138.2648516078445,435610.361478695
1970-02-28,112.29478651911641,113.32367477481668,103.90569890521951,113.23208081653053,113.23208081653053,899399.0565660117
1970-03-01,119.92545531228902,122.62133031652783,114.46012460237978,122.88648433484795,122.88648433484795,323524.39250311215
1970-03-02,157.127084596887,163.12584677298648,152.9103631989787,161.66755609226567,161.66755609226567,709992.4340295388
1970-03-03,74.73660306509882,83.6995673649229,73.92111285080381,77.17522491504275,77.17522491504275,624188.0617764754
1970-03-04,102.89883670932376,109.81506201231318,100.14330495146231,104.48817468517288,104.48817468517288,621661.9652410919
1970-03-05,151.25496838026234,154.56802637084957,141.4854355656627,155.41380288365,155.41380288365,356637.1750706978
1970-03-06,44.99991332170428,54.72357700626694,39.56526498208869,48.43599822391642,48.43599822391642,645485.4616666387
1970-03-07,48.06261108884193,53.75619841482494,44.428766533808194,51.826854839884206,51.826854839884206,740621.3433230504
1970-03-08,95.34248632832788,96.24186909315326,90.51734465605878,98.51074368847567,98.51074368847567,437742.6699493037
1970-03-09,136.0289630002846,140.69635551697627,128.39188760329813,136.5905649115995,136.5905649115995,48788.6458837965
1970-03-10,42.39811088253479,43.56395993887083,37.122830886497574,42.675151830191865,42.675151830191865,894223.5027365678
1970-03-11,81.65425601446256,90.66181990745305,81.02977496692525,84.36586286844,84.36586286844,393197.2838506317
1970-03-12,59.45665250416795,62.78617056301355,50.66298415297382,62.9310430243152,62.9310430243152,864322.3707216809
1970-03-13,113.5363978936303,121.57646293839488,107.82478380315875,115.01838040979575,115.01838040979575,512238.1872304245
1970-03-14,67.72868906129709,76.56943153188587,59.13999939403587,69.42804992775366,69.42804992775366,942475.8542324159
1970-03-15,194.18190605691007,196.25227720677768,189.36252395926795,194.700092346974,194.700092346974,646994.0861113814
1970-03-16,195.08507304012716,198.56515342759172,187.50288373358416,198.6213213543551,198.6213213543551,718022.9130982576
1970-03-17,193.91179953594184,195.92997400085164,184.98080987706172,198.29768943382453,198.29768943382453,860595.4462607861
1970-03-18,69.13902419561242,78.61933487589421,67.97696517921187,72.37242018397777,72.37242018397777,156399.68364820667
1970-03-19,122.3008701468467,123.21480692556054,115.47550266241126,124.89217328084008,124.89217328084008,156486.98904554071
1970-03-20,177.01491293327624,183.01076875962252,170.03630821012447,182.00179742607256,182.00179742607256,486462.020071577
1970-03-21,110.18802550201582,112.18143519434301,104.63821342104197,113.09988176973684,113.09988176973684,354814.3216474309
1970-03-22,198.4389151829683,206.9723673228057,189.25225298561693,201.00459335948963,201.00459335948963,225322.5230959277
1970-03-23,96.9507385735772,101.94116024425348,88.98635290371534,100.85429054137951,100.85429054137951,875404.3486655887
1970-03-24,163.40242167685474,170.3242751947202,156.92481678862782,164.81472355224335,164.81472355224335,455102.7534127523
1970-03-25,118.23654665710073,122.41062224691922,111.19133648710148,119.57480480531707,119.57480480531707,796524.5522625286
1970-03-26,110.41910169827045,110.7829757708128,110.22045910104758,114.68584704903454,114.68584704903454,771335.137117723
1970-03-27,181.68352109924376,183.52295743295264,181.0938931648711,183.07186670006547,183.07186670006547,727395.1704770008
1970-03-28,115.37842793178766,124.51707664372915,110.6866448470002,117.82335498334774,117.82335498334774,890254.3665999705
1970-03-29,137.21809426478018,143.30161240034414,135.19462838930724,142.03449966288386,142.03449966288386,467714.5122135127
1970-03-30,199.217538804066,206.85563119219765,195.08078771103726,199.87646907366207,199.87646907366207,432693.61863896315
1970-03-31,81.2065326118828,88.7231991847679,74.21231235808055,86.17263072821339,86.17263072821339,236612.67327352098
1970-04-01,176.01591314698294,185.04985657313208,167.1943185846249,179.80753314419653,179.80753314419653,987360.9390179486
1970-04-02,178.3825090187892,187.38798618239065,171.09902705587297,178.40986538448794,178.40986538448794,931858.9370769004
1970-04-03,107.27448495426053,115.67191075776468,101.28716722399415,110.78256697746151,110.78256697746151,636473.2422891981
1970-04-04,43.74731216933277,46.91410928388196,39.733848676275954,47.05396007841505,47.05396007841505,755278.3557544883
1970-04-05,136.18650331649516,142.77752764091716,135.7486687816277,139.8041041773048,139.8041041773048,540817.287049571
1970-04-06,71.30966196417802,77.26423526772606,68.22664879561496,75.29715852152239,75.29715852152239,881613.5392791182
1970-04-07,82.3251234093355,85.37218428284649,72.3337244224626,85.69415681517235,85.69415681517235,738679.0433138368
1970-04-08,80.04282604584188,90.00794303314703,71.2887343403483,84.59049889461731,84.59049889461731,598680.8024148343
1970-04-09,87.2051473018363,93.7327517153902,84.95145535112184,90.87269389967646,90.87269389967646,623250.7368469185
1970-04-10,185.12178037196907,187.2530246197598,182.07286741139276,189.3295969055908,189.3295969055908,641785.5309294433
